Concentration,Time_min,RFU_Interpolated,Concentration [μM]
80.0 ug/mL,3.08,14060200.0,80.0
80.0 ug/mL,3.1,14060200.0,80.0
80.0 ug/mL,3.12,14060200.0,80.0
80.0 ug/mL,3.14,14060200.0,80.0
80.0 ug/mL,3.16,14060200.0,80.0
80.0 ug/mL,3.18,14060200.0,80.0
80.0 ug/mL,3.2,14060200.0,80.0
80.0 ug/mL,3.22,14060200.0,80.0
80.0 ug/mL,3.24,14060200.0,80.0
80.0 ug/mL,3.2600000000000002,14060200.0,80.0
80.0 ug/mL,3.2800000000000002,14060200.0,80.0
80.0 ug/mL,3.3000000000000003,14060200.0,80.0
80.0 ug/mL,3.3200000000000003,14060200.0,80.0
80.0 ug/mL,3.34,14060200.0,80.0
80.0 ug/mL,3.36,14060200.0,80.0
80.0 ug/mL,3.38,14060200.0,80.0
80.0 ug/mL,3.4,14060200.0,80.0
80.0 ug/mL,3.42,14060200.0,80.0
80.0 ug/mL,3.44,14060200.0,80.0
80.0 ug/mL,3.46,14060200.0,80.0
80.0 ug/mL,3.48,14060200.0,80.0
80.0 ug/mL,3.5,14060200.0,80.0
80.0 ug/mL,3.52,14060200.0,80.0
80.0 ug/mL,3.54,14060200.0,80.0
80.0 ug/mL,3.56,14060200.0,80.0
80.0 ug/mL,3.58,14060200.0,80.0
80.0 ug/mL,3.6,14060200.0,80.0
80.0 ug/mL,3.62,14060200.0,80.0
80.0 ug/mL,3.64,14060200.0,80.0
80.0 ug/mL,3.66,14060200.0,80.0
80.0 ug/mL,3.68,14060200.0,80.0
80.0 ug/mL,3.7,14060200.0,80.0
80.0 ug/mL,3.72,14060200.0,80.0
80.0 ug/mL,3.74,14060200.0,80.0
80.0 ug/mL,3.7600000000000002,14060200.0,80.0
80.0 ug/mL,3.7800000000000002,14060200.0,80.0
80.0 ug/mL,3.8000000000000003,14060200.0,80.0
80.0 ug/mL,3.8200000000000003,14060200.0,80.0
80.0 ug/mL,3.84,14060200.0,80.0
80.0 ug/mL,3.86,14060200.0,80.0
80.0 ug/mL,3.88,14060200.0,80.0
80.0 ug/mL,3.9,14060200.0,80.0
80.0 ug/mL,3.92,14060200.0,80.0
80.0 ug/mL,3.94,14060200.0,80.0
80.0 ug/mL,3.96,14060200.0,80.0
80.0 ug/mL,3.98,14060200.0,80.0
80.0 ug/mL,4.0,14060200.0,80.0
80.0 ug/mL,4.0200000000000005,14060200.0,80.0
80.0 ug/mL,4.04,14060200.0,80.0
80.0 ug/mL,4.0600000000000005,14060200.0,80.0
80.0 ug/mL,4.08,14060200.0,80.0
80.0 ug/mL,4.1,14060200.0,80.0
80.0 ug/mL,4.12,14060200.0,80.0
80.0 ug/mL,4.14,14060200.0,80.0
80.0 ug/mL,4.16,14060200.0,80.0
80.0 ug/mL,4.18,14060200.0,80.0
80.0 ug/mL,4.2,14060200.0,80.0
80.0 ug/mL,4.22,14060200.0,80.0
80.0 ug/mL,4.24,14060200.0,80.0
80.0 ug/mL,4.26,14060200.0,80.0
80.0 ug/mL,4.28,14060200.0,80.0
80.0 ug/mL,4.3,14060200.0,80.0
80.0 ug/mL,4.32,14060200.0,80.0
80.0 ug/mL,4.34,14060200.0,80.0
80.0 ug/mL,4.36,14060200.0,80.0
80.0 ug/mL,4.38,14060200.0,80.0
80.0 ug/mL,4.4,14060200.0,80.0
80.0 ug/mL,4.42,14060200.0,80.0
80.0 ug/mL,4.44,14060200.0,80.0
80.0 ug/mL,4.46,14060200.0,80.0
80.0 ug/mL,4.48,14060200.0,80.0
80.0 ug/mL,4.5,14060200.0,80.0
80.0 ug/mL,4.5200000000000005,14060200.0,80.0
80.0 ug/mL,4.54,14060200.0,80.0
80.0 ug/mL,4.5600000000000005,14060200.0,80.0
80.0 ug/mL,4.58,14060200.0,80.0
80.0 ug/mL,4.6000000000000005,14060200.0,80.0
80.0 ug/mL,4.62,14060200.0,80.0
80.0 ug/mL,4.64,14060200.0,80.0
80.0 ug/mL,4.66,14060200.0,80.0
80.0 ug/mL,4.68,14060200.0,80.0
80.0 ug/mL,4.7,14060200.0,80.0
80.0 ug/mL,4.72,14060200.0,80.0
80.0 ug/mL,4.74,14060200.0,80.0
80.0 ug/mL,4.76,14060200.0,80.0
80.0 ug/mL,4.78,14060200.0,80.0
80.0 ug/mL,4.8,14060200.0,80.0
80.0 ug/mL,4.82,14060200.0,80.0
80.0 ug/mL,4.84,14060200.0,80.0
80.0 ug/mL,4.86,14060200.0,80.0
80.0 ug/mL,4.88,14060200.0,80.0
80.0 ug/mL,4.9,14060200.0,80.0
80.0 ug/mL,4.92,14060200.0,80.0
80.0 ug/mL,4.94,14060200.0,80.0
80.0 ug/mL,4.96,14060200.0,80.0
80.0 ug/mL,4.98,14060200.0,80.0
80.0 ug/mL,5.0,14060200.0,80.0
80.0 ug/mL,5.0200000000000005,14060200.0,80.0
80.0 ug/mL,5.04,14060200.0,80.0
80.0 ug/mL,5.0600000000000005,14060200.0,80.0
80.0 ug/mL,5.08,14060200.0,80.0
80.0 ug/mL,5.1000000000000005,14060200.0,80.0
80.0 ug/mL,5.12,14060200.0,80.0
80.0 ug/mL,5.14,14060200.0,80.0
80.0 ug/mL,5.16,14060200.0,80.0
80.0 ug/mL,5.18,14060200.0,80.0
80.0 ug/mL,5.2,14060200.0,80.0
80.0 ug/mL,5.22,14060200.0,80.0
80.0 ug/mL,5.24,14060200.0,80.0
80.0 ug/mL,5.26,14060200.0,80.0
80.0 ug/mL,5.28,14060200.0,80.0
80.0 ug/mL,5.3,14060200.0,80.0
80.0 ug/mL,5.32,14060200.0,80.0
80.0 ug/mL,5.34,14060200.0,80.0
80.0 ug/mL,5.36,14060200.0,80.0
80.0 ug/mL,5.38,14060200.0,80.0
80.0 ug/mL,5.4,14060200.0,80.0
80.0 ug/mL,5.42,14060200.0,80.0
80.0 ug/mL,5.44,14060200.0,80.0
80.0 ug/mL,5.46,14060200.0,80.0
80.0 ug/mL,5.48,14060200.0,80.0
80.0 ug/mL,5.5,14060200.0,80.0
80.0 ug/mL,5.5200000000000005,14060200.0,80.0
80.0 ug/mL,5.54,14060200.0,80.0
80.0 ug/mL,5.5600000000000005,14060200.0,80.0
80.0 ug/mL,5.58,14060200.0,80.0
80.0 ug/mL,5.6000000000000005,14060200.0,80.0
80.0 ug/mL,5.62,14060200.0,80.0
80.0 ug/mL,5.64,14060200.0,80.0
80.0 ug/mL,5.66,14060200.0,80.0
80.0 ug/mL,5.68,14060200.0,80.0
80.0 ug/mL,5.7,14060200.0,80.0
80.0 ug/mL,5.72,14060200.0,80.0
80.0 ug/mL,5.74,14060200.0,80.0
80.0 ug/mL,5.76,14060200.0,80.0
80.0 ug/mL,5.78,14060200.0,80.0
80.0 ug/mL,5.8,14060200.0,80.0
80.0 ug/mL,5.82,14060200.0,80.0
80.0 ug/mL,5.84,14060200.0,80.0
80.0 ug/mL,5.86,14060200.0,80.0
80.0 ug/mL,5.88,14060200.0,80.0
80.0 ug/mL,5.9,14060200.0,80.0
80.0 ug/mL,5.92,14060200.0,80.0
80.0 ug/mL,5.94,14060200.0,80.0
80.0 ug/mL,5.96,14060200.0,80.0
80.0 ug/mL,5.98,14060200.0,80.0
80.0 ug/mL,6.0,14060200.0,80.0
80.0 ug/mL,6.0200000000000005,14060200.0,80.0
80.0 ug/mL,6.04,14060200.0,80.0
80.0 ug/mL,6.0600000000000005,14060200.0,80.0
80.0 ug/mL,6.08,14060200.0,80.0
80.0 ug/mL,6.1000000000000005,14060200.0,80.0
80.0 ug/mL,6.12,14060200.0,80.0
80.0 ug/mL,6.140000000000001,14060200.0,80.0
80.0 ug/mL,6.16,14060200.0,80.0
80.0 ug/mL,6.18,14060200.0,80.0
80.0 ug/mL,6.2,14060200.0,80.0
80.0 ug/mL,6.22,14060200.0,80.0
80.0 ug/mL,6.24,14060200.0,80.0
80.0 ug/mL,6.26,14060200.0,80.0
80.0 ug/mL,6.28,14060200.0,80.0
80.0 ug/mL,6.3,14060200.0,80.0
80.0 ug/mL,6.32,14060200.0,80.0
80.0 ug/mL,6.34,14060200.0,80.0
80.0 ug/mL,6.36,14060200.0,80.0
80.0 ug/mL,6.38,14060200.0,80.0
80.0 ug/mL,6.4,14060200.0,80.0
80.0 ug/mL,6.42,14060200.0,80.0
80.0 ug/mL,6.44,14060200.0,80.0
80.0 ug/mL,6.46,14060200.0,80.0
80.0 ug/mL,6.48,14060200.0,80.0
80.0 ug/mL,6.5,14060200.0,80.0
80.0 ug/mL,6.5200000000000005,14060200.0,80.0
80.0 ug/mL,6.54,14060200.0,80.0
80.0 ug/mL,6.5600000000000005,14060200.0,80.0
80.0 ug/mL,6.58,14060200.0,80.0
80.0 ug/mL,6.6000000000000005,14060200.0,80.0
80.0 ug/mL,6.62,14060200.0,80.0
80.0 ug/mL,6.640000000000001,14060200.0,80.0
80.0 ug/mL,6.66,14060200.0,80.0
80.0 ug/mL,6.68,14060200.0,80.0
80.0 ug/mL,6.7,14060200.0,80.0
80.0 ug/mL,6.72,14060200.0,80.0
80.0 ug/mL,6.74,14060200.0,80.0
80.0 ug/mL,6.76,14060200.0,80.0
80.0 ug/mL,6.78,14060200.0,80.0
80.0 ug/mL,6.8,14060200.0,80.0
80.0 ug/mL,6.82,14060200.0,80.0
80.0 ug/mL,6.84,14060200.0,80.0
80.0 ug/mL,6.86,14060200.0,80.0
80.0 ug/mL,6.88,14060200.0,80.0
80.0 ug/mL,6.9,14060200.0,80.0
80.0 ug/mL,6.92,14060200.0,80.0
80.0 ug/mL,6.94,14060200.0,80.0
80.0 ug/mL,6.96,14060200.0,80.0
80.0 ug/mL,6.98,14060200.0,80.0
80.0 ug/mL,7.0,14060200.0,80.0
80.0 ug/mL,7.0200000000000005,14060200.0,80.0
80.0 ug/mL,7.04,14060200.0,80.0
80.0 ug/mL,7.0600000000000005,14060200.0,80.0
80.0 ug/mL,7.08,14060200.0,80.0
80.0 ug/mL,7.1000000000000005,14060200.0,80.0
80.0 ug/mL,7.12,14060200.0,80.0
80.0 ug/mL,7.140000000000001,14060200.0,80.0
80.0 ug/mL,7.16,14060200.0,80.0
80.0 ug/mL,7.18,14060200.0,80.0
80.0 ug/mL,7.2,14060200.0,80.0
80.0 ug/mL,7.22,14060200.0,80.0
80.0 ug/mL,7.24,14060200.0,80.0
80.0 ug/mL,7.26,14060200.0,80.0
80.0 ug/mL,7.28,14060200.0,80.0
80.0 ug/mL,7.3,14060200.0,80.0
80.0 ug/mL,7.32,14060200.0,80.0
80.0 ug/mL,7.34,14060200.0,80.0
80.0 ug/mL,7.36,14060200.0,80.0
80.0 ug/mL,7.38,14060200.0,80.0
80.0 ug/mL,7.4,14060200.0,80.0
80.0 ug/mL,7.42,14060200.0,80.0
80.0 ug/mL,7.44,14060200.0,80.0
80.0 ug/mL,7.46,14060200.0,80.0
80.0 ug/mL,7.48,14060200.0,80.0
80.0 ug/mL,7.5,14060200.0,80.0
80.0 ug/mL,7.5200000000000005,14060200.0,80.0
80.0 ug/mL,7.54,14060200.0,80.0
80.0 ug/mL,7.5600000000000005,14060200.0,80.0
80.0 ug/mL,7.58,14060200.0,80.0
80.0 ug/mL,7.6000000000000005,14060200.0,80.0
80.0 ug/mL,7.62,14060200.0,80.0
80.0 ug/mL,7.640000000000001,14060200.0,80.0
80.0 ug/mL,7.66,14060200.0,80.0
80.0 ug/mL,7.68,14060200.0,80.0
80.0 ug/mL,7.7,14060200.0,80.0
80.0 ug/mL,7.72,14060200.0,80.0
80.0 ug/mL,7.74,14060200.0,80.0
80.0 ug/mL,7.76,14060200.0,80.0
80.0 ug/mL,7.78,14060200.0,80.0
80.0 ug/mL,7.8,14060200.0,80.0
80.0 ug/mL,7.82,14060200.0,80.0
80.0 ug/mL,7.84,14060200.0,80.0
80.0 ug/mL,7.86,14060200.0,80.0
80.0 ug/mL,7.88,14060200.0,80.0
80.0 ug/mL,7.9,14060200.0,80.0
80.0 ug/mL,7.92,14060200.0,80.0
80.0 ug/mL,7.94,14060200.0,80.0
80.0 ug/mL,7.96,14060200.0,80.0
80.0 ug/mL,7.98,14060200.0,80.0
80.0 ug/mL,8.0,14060200.0,80.0
80.0 ug/mL,8.02,14060200.0,80.0
80.0 ug/mL,8.040000000000001,14060200.0,80.0
80.0 ug/mL,8.06,14060200.0,80.0
80.0 ug/mL,8.08,14060200.0,80.0
80.0 ug/mL,8.1,14060200.0,80.0
80.0 ug/mL,8.120000000000001,14060200.0,80.0
80.0 ug/mL,8.14,14060200.0,80.0
80.0 ug/mL,8.16,14060200.0,80.0
80.0 ug/mL,8.18,14060200.0,80.0
80.0 ug/mL,8.2,14060200.0,80.0
80.0 ug/mL,8.22,14060200.0,80.0
80.0 ug/mL,8.24,14060200.0,80.0
80.0 ug/mL,8.26,14060200.0,80.0
80.0 ug/mL,8.28,14060200.0,80.0
80.0 ug/mL,8.3,14060200.0,80.0
80.0 ug/mL,8.32,14060200.0,80.0
80.0 ug/mL,8.34,14060200.0,80.0
80.0 ug/mL,8.36,14060200.0,80.0
80.0 ug/mL,8.38,14060200.0,80.0
80.0 ug/mL,8.4,14060200.0,80.0
80.0 ug/mL,8.42,14060200.0,80.0
80.0 ug/mL,8.44,14060200.0,80.0
80.0 ug/mL,8.46,14060200.0,80.0
80.0 ug/mL,8.48,14060200.0,80.0
80.0 ug/mL,8.5,14060200.0,80.0
80.0 ug/mL,8.52,14060200.0,80.0
80.0 ug/mL,8.540000000000001,14060200.0,80.0
80.0 ug/mL,8.56,14060200.0,80.0
80.0 ug/mL,8.58,14060200.0,80.0
80.0 ug/mL,8.6,14060200.0,80.0
80.0 ug/mL,8.620000000000001,14060200.0,80.0
80.0 ug/mL,8.64,14060200.0,80.0
80.0 ug/mL,8.66,14060200.0,80.0
80.0 ug/mL,8.68,14060200.0,80.0
80.0 ug/mL,8.700000000000001,14060200.0,80.0
80.0 ug/mL,8.72,14060200.0,80.0
80.0 ug/mL,8.74,14060200.0,80.0
80.0 ug/mL,8.76,14060200.0,80.0
80.0 ug/mL,8.78,14060200.0,80.0
80.0 ug/mL,8.8,14060200.0,80.0
80.0 ug/mL,8.82,14060200.0,80.0
80.0 ug/mL,8.84,14060200.0,80.0
80.0 ug/mL,8.86,14060200.0,80.0
80.0 ug/mL,8.88,14060200.0,80.0
80.0 ug/mL,8.9,14060200.0,80.0
80.0 ug/mL,8.92,14060200.0,80.0
80.0 ug/mL,8.94,14060200.0,80.0
80.0 ug/mL,8.96,14060200.0,80.0
80.0 ug/mL,8.98,14060200.0,80.0
80.0 ug/mL,9.0,14060200.0,80.0
80.0 ug/mL,9.02,14060200.0,80.0
80.0 ug/mL,9.040000000000001,14060200.0,80.0
80.0 ug/mL,9.06,14060200.0,80.0
80.0 ug/mL,9.08,14060200.0,80.0
80.0 ug/mL,9.1,14060200.0,80.0
80.0 ug/mL,9.120000000000001,14060200.0,80.0
80.0 ug/mL,9.14,14060200.0,80.0
80.0 ug/mL,9.16,14060200.0,80.0
80.0 ug/mL,9.18,14060200.0,80.0
80.0 ug/mL,9.200000000000001,14060200.0,80.0
80.0 ug/mL,9.22,14060200.0,80.0
80.0 ug/mL,9.24,14060200.0,80.0
80.0 ug/mL,9.26,14060200.0,80.0
80.0 ug/mL,9.28,14060200.0,80.0
80.0 ug/mL,9.3,14060200.0,80.0
80.0 ug/mL,9.32,14060200.0,80.0
80.0 ug/mL,9.34,14060200.0,80.0
80.0 ug/mL,9.36,14060200.0,80.0
80.0 ug/mL,9.38,14060200.0,80.0
80.0 ug/mL,9.4,14060200.0,80.0
80.0 ug/mL,9.42,14060200.0,80.0
80.0 ug/mL,9.44,14060200.0,80.0
80.0 ug/mL,9.46,14060200.0,80.0
80.0 ug/mL,9.48,14060200.0,80.0
80.0 ug/mL,9.5,14060200.0,80.0
80.0 ug/mL,9.52,14060200.0,80.0
80.0 ug/mL,9.540000000000001,14060200.0,80.0
80.0 ug/mL,9.56,14060200.0,80.0
80.0 ug/mL,9.58,14060200.0,80.0
80.0 ug/mL,9.6,14060200.0,80.0
80.0 ug/mL,9.620000000000001,14060200.0,80.0
80.0 ug/mL,9.64,14060200.0,80.0
80.0 ug/mL,9.66,14060200.0,80.0
80.0 ug/mL,9.68,14060200.0,80.0
80.0 ug/mL,9.700000000000001,14060200.0,80.0
80.0 ug/mL,9.72,14060200.0,80.0
80.0 ug/mL,9.74,14060200.0,80.0
80.0 ug/mL,9.76,14060200.0,80.0
80.0 ug/mL,9.78,14060200.0,80.0
80.0 ug/mL,9.8,14060200.0,80.0
80.0 ug/mL,9.82,14060200.0,80.0
80.0 ug/mL,9.84,14060200.0,80.0
80.0 ug/mL,9.86,14060200.0,80.0
80.0 ug/mL,9.88,14060200.0,80.0
80.0 ug/mL,9.9,14060200.0,80.0
80.0 ug/mL,9.92,14060200.0,80.0
80.0 ug/mL,9.94,14060200.0,80.0
80.0 ug/mL,9.96,14060200.0,80.0
80.0 ug/mL,9.98,14060200.0,80.0
80.0 ug/mL,10.0,14060200.0,80.0
80.0 ug/mL,10.02,14060200.0,80.0
80.0 ug/mL,10.040000000000001,14060200.0,80.0
80.0 ug/mL,10.06,14060200.0,80.0
80.0 ug/mL,10.08,14060200.0,80.0
80.0 ug/mL,10.1,14060200.0,80.0
80.0 ug/mL,10.120000000000001,14060200.0,80.0
80.0 ug/mL,10.14,14060200.0,80.0
80.0 ug/mL,10.16,14060200.0,80.0
80.0 ug/mL,10.18,14060200.0,80.0
80.0 ug/mL,10.200000000000001,14060200.0,80.0
80.0 ug/mL,10.22,14060200.0,80.0
80.0 ug/mL,10.24,14060200.0,80.0
80.0 ug/mL,10.26,14060200.0,80.0
80.0 ug/mL,10.28,14060200.0,80.0
80.0 ug/mL,10.3,14060200.0,80.0
80.0 ug/mL,10.32,14060200.0,80.0
80.0 ug/mL,10.34,14060200.0,80.0
80.0 ug/mL,10.36,14060200.0,80.0
80.0 ug/mL,10.38,14060200.0,80.0
80.0 ug/mL,10.4,14060200.0,80.0
80.0 ug/mL,10.42,14060200.0,80.0
80.0 ug/mL,10.44,14060200.0,80.0
80.0 ug/mL,10.46,14060200.0,80.0
80.0 ug/mL,10.48,14060200.0,80.0
80.0 ug/mL,10.5,14060200.0,80.0
80.0 ug/mL,10.52,14060200.0,80.0
80.0 ug/mL,10.540000000000001,14060200.0,80.0
80.0 ug/mL,10.56,14060200.0,80.0
80.0 ug/mL,10.58,14060200.0,80.0
80.0 ug/mL,10.6,14060200.0,80.0
80.0 ug/mL,10.620000000000001,14060200.0,80.0
80.0 ug/mL,10.64,14060200.0,80.0
80.0 ug/mL,10.66,14060200.0,80.0
80.0 ug/mL,10.68,14060200.0,80.0
80.0 ug/mL,10.700000000000001,14060200.0,80.0
80.0 ug/mL,10.72,14060200.0,80.0
80.0 ug/mL,10.74,14060200.0,80.0
80.0 ug/mL,10.76,14060200.0,80.0
80.0 ug/mL,10.78,14060200.0,80.0
80.0 ug/mL,10.8,14060200.0,80.0
80.0 ug/mL,10.82,14060200.0,80.0
80.0 ug/mL,10.84,14060200.0,80.0
80.0 ug/mL,10.86,14060200.0,80.0
80.0 ug/mL,10.88,14060200.0,80.0
80.0 ug/mL,10.9,14060200.0,80.0
80.0 ug/mL,10.92,14060200.0,80.0
80.0 ug/mL,10.94,14060200.0,80.0
80.0 ug/mL,10.96,14060200.0,80.0
80.0 ug/mL,10.98,14060200.0,80.0
80.0 ug/mL,11.0,14060200.0,80.0
80.0 ug/mL,11.02,14060200.0,80.0
80.0 ug/mL,11.040000000000001,14060200.0,80.0
80.0 ug/mL,11.06,14060200.0,80.0
80.0 ug/mL,11.08,14060200.0,80.0
80.0 ug/mL,11.1,14060200.0,80.0
80.0 ug/mL,11.120000000000001,14060200.0,80.0
80.0 ug/mL,11.14,14060200.0,80.0
80.0 ug/mL,11.16,14060200.0,80.0
80.0 ug/mL,11.18,14060200.0,80.0
80.0 ug/mL,11.200000000000001,14060200.0,80.0
80.0 ug/mL,11.22,14060200.0,80.0
80.0 ug/mL,11.24,14060200.0,80.0
80.0 ug/mL,11.26,14060200.0,80.0
80.0 ug/mL,11.28,14060200.0,80.0
80.0 ug/mL,11.3,14060200.0,80.0
80.0 ug/mL,11.32,14060200.0,80.0
80.0 ug/mL,11.34,14060200.0,80.0
80.0 ug/mL,11.36,14060200.0,80.0
80.0 ug/mL,11.38,14060200.0,80.0
80.0 ug/mL,11.4,14060200.0,80.0
80.0 ug/mL,11.42,14060200.0,80.0
80.0 ug/mL,11.44,14060200.0,80.0
80.0 ug/mL,11.46,14060200.0,80.0
80.0 ug/mL,11.48,14060200.0,80.0
80.0 ug/mL,11.5,14060200.0,80.0
80.0 ug/mL,11.52,14060200.0,80.0
80.0 ug/mL,11.540000000000001,14060200.0,80.0
80.0 ug/mL,11.56,14060200.0,80.0
80.0 ug/mL,11.58,14060200.0,80.0
80.0 ug/mL,11.6,14060200.0,80.0
80.0 ug/mL,11.620000000000001,14060200.0,80.0
80.0 ug/mL,11.64,14060200.0,80.0
80.0 ug/mL,11.66,14060200.0,80.0
80.0 ug/mL,11.68,14060200.0,80.0
80.0 ug/mL,11.700000000000001,14060200.0,80.0
80.0 ug/mL,11.72,14060200.0,80.0
80.0 ug/mL,11.74,14060200.0,80.0
80.0 ug/mL,11.76,14060200.0,80.0
80.0 ug/mL,11.78,14060200.0,80.0
80.0 ug/mL,11.8,14060200.0,80.0
80.0 ug/mL,11.82,14060200.0,80.0
80.0 ug/mL,11.84,14060200.0,80.0
80.0 ug/mL,11.86,14060200.0,80.0
80.0 ug/mL,11.88,14060200.0,80.0
80.0 ug/mL,11.9,14060200.0,80.0
80.0 ug/mL,11.92,14060200.0,80.0
80.0 ug/mL,11.94,14060200.0,80.0
80.0 ug/mL,11.96,14060200.0,80.0
80.0 ug/mL,11.98,14060200.0,80.0
80.0 ug/mL,12.0,14060200.0,80.0
80.0 ug/mL,12.02,14060200.0,80.0
80.0 ug/mL,12.040000000000001,14060200.0,80.0
80.0 ug/mL,12.06,14060200.0,80.0
80.0 ug/mL,12.08,14060200.0,80.0
80.0 ug/mL,12.1,14060200.0,80.0
80.0 ug/mL,12.120000000000001,14060200.0,80.0
80.0 ug/mL,12.14,14060200.0,80.0
80.0 ug/mL,12.16,14060200.0,80.0
80.0 ug/mL,12.18,14060200.0,80.0
80.0 ug/mL,12.200000000000001,14060200.0,80.0
80.0 ug/mL,12.22,14060200.0,80.0
80.0 ug/mL,12.24,14060200.0,80.0
80.0 ug/mL,12.26,14060200.0,80.0
80.0 ug/mL,12.280000000000001,14060200.0,80.0
80.0 ug/mL,12.3,14060200.0,80.0
80.0 ug/mL,12.32,14060200.0,80.0
80.0 ug/mL,12.34,14060200.0,80.0
80.0 ug/mL,12.36,14060200.0,80.0
80.0 ug/mL,12.38,14060200.0,80.0
80.0 ug/mL,12.4,14060200.0,80.0
80.0 ug/mL,12.42,14060200.0,80.0
80.0 ug/mL,12.44,14060200.0,80.0
80.0 ug/mL,12.46,14060200.0,80.0
80.0 ug/mL,12.48,14060200.0,80.0
80.0 ug/mL,12.5,14060200.0,80.0
80.0 ug/mL,12.52,14060200.0,80.0
80.0 ug/mL,12.540000000000001,14060200.0,80.0
80.0 ug/mL,12.56,14060200.0,80.0
80.0 ug/mL,12.58,14060200.0,80.0
80.0 ug/mL,12.6,14060200.0,80.0
80.0 ug/mL,12.620000000000001,14060200.0,80.0
80.0 ug/mL,12.64,14060200.0,80.0
80.0 ug/mL,12.66,14060200.0,80.0
80.0 ug/mL,12.68,14060200.0,80.0
80.0 ug/mL,12.700000000000001,14060200.0,80.0
80.0 ug/mL,12.72,14060200.0,80.0
80.0 ug/mL,12.74,14060200.0,80.0
80.0 ug/mL,12.76,14060200.0,80.0
80.0 ug/mL,12.780000000000001,14060200.0,80.0
80.0 ug/mL,12.8,14060200.0,80.0
80.0 ug/mL,12.82,14060200.0,80.0
80.0 ug/mL,12.84,14060200.0,80.0
80.0 ug/mL,12.86,14060200.0,80.0
80.0 ug/mL,12.88,14060200.0,80.0
80.0 ug/mL,12.9,14060200.0,80.0
80.0 ug/mL,12.92,14060200.0,80.0
80.0 ug/mL,12.94,14060200.0,80.0
80.0 ug/mL,12.96,14060200.0,80.0
80.0 ug/mL,12.98,14060200.0,80.0
80.0 ug/mL,13.0,14060200.0,80.0
80.0 ug/mL,13.02,14060200.0,80.0
80.0 ug/mL,13.040000000000001,14060200.0,80.0
80.0 ug/mL,13.06,14060200.0,80.0
80.0 ug/mL,13.08,14060200.0,80.0
80.0 ug/mL,13.1,14060200.0,80.0
80.0 ug/mL,13.120000000000001,14060200.0,80.0
80.0 ug/mL,13.14,14060200.0,80.0
80.0 ug/mL,13.16,14060200.0,80.0
80.0 ug/mL,13.18,14060200.0,80.0
80.0 ug/mL,13.200000000000001,14060200.0,80.0
80.0 ug/mL,13.22,14060200.0,80.0
80.0 ug/mL,13.24,14060200.0,80.0
80.0 ug/mL,13.26,14060200.0,80.0
80.0 ug/mL,13.280000000000001,14060200.0,80.0
80.0 ug/mL,13.3,14060200.0,80.0
80.0 ug/mL,13.32,14060200.0,80.0
80.0 ug/mL,13.34,14060200.0,80.0
80.0 ug/mL,13.36,14060200.0,80.0
80.0 ug/mL,13.38,14060200.0,80.0
80.0 ug/mL,13.4,14060200.0,80.0
80.0 ug/mL,13.42,14060200.0,80.0
80.0 ug/mL,13.44,14060200.0,80.0
80.0 ug/mL,13.46,14060200.0,80.0
80.0 ug/mL,13.48,14060200.0,80.0
80.0 ug/mL,13.5,14060200.0,80.0
80.0 ug/mL,13.52,14060200.0,80.0
80.0 ug/mL,13.540000000000001,14060200.0,80.0
80.0 ug/mL,13.56,14060200.0,80.0
80.0 ug/mL,13.58,14060200.0,80.0
80.0 ug/mL,13.6,14060200.0,80.0
80.0 ug/mL,13.620000000000001,14060200.0,80.0
80.0 ug/mL,13.64,14060200.0,80.0
80.0 ug/mL,13.66,14060200.0,80.0
80.0 ug/mL,13.68,14060200.0,80.0
80.0 ug/mL,13.700000000000001,14060200.0,80.0
80.0 ug/mL,13.72,14060200.0,80.0
80.0 ug/mL,13.74,14060200.0,80.0
80.0 ug/mL,13.76,14060200.0,80.0
80.0 ug/mL,13.780000000000001,14060200.0,80.0
80.0 ug/mL,13.8,14060200.0,80.0
80.0 ug/mL,13.82,14060200.0,80.0
80.0 ug/mL,13.84,14060200.0,80.0
80.0 ug/mL,13.86,14060200.0,80.0
80.0 ug/mL,13.88,14060200.0,80.0
80.0 ug/mL,13.9,14060200.0,80.0
80.0 ug/mL,13.92,14060200.0,80.0
80.0 ug/mL,13.94,14060200.0,80.0
80.0 ug/mL,13.96,14060200.0,80.0
80.0 ug/mL,13.98,14060200.0,80.0
80.0 ug/mL,14.0,14060200.0,80.0
80.0 ug/mL,14.02,14060200.0,80.0
80.0 ug/mL,14.040000000000001,14060200.0,80.0
80.0 ug/mL,14.06,14060200.0,80.0
80.0 ug/mL,14.08,14060200.0,80.0
80.0 ug/mL,14.1,14060200.0,80.0
80.0 ug/mL,14.120000000000001,14060200.0,80.0
80.0 ug/mL,14.14,14060200.0,80.0
80.0 ug/mL,14.16,14060200.0,80.0
80.0 ug/mL,14.18,14060200.0,80.0
80.0 ug/mL,14.200000000000001,14060200.0,80.0
80.0 ug/mL,14.22,14060200.0,80.0
80.0 ug/mL,14.24,14060200.0,80.0
80.0 ug/mL,14.26,14060200.0,80.0
80.0 ug/mL,14.280000000000001,14060200.0,80.0
80.0 ug/mL,14.3,14060200.0,80.0
80.0 ug/mL,14.32,14060200.0,80.0
80.0 ug/mL,14.34,14060200.0,80.0
80.0 ug/mL,14.36,14060200.0,80.0
80.0 ug/mL,14.38,14060200.0,80.0
80.0 ug/mL,14.4,14060200.0,80.0
