Concentration,Time_min,RFU_Interpolated,Concentration [ug/mL]
1.25 ug/mL,5.25,13812.7,1.25
1.25 ug/mL,5.279999999999999,13812.7,1.25
1.25 ug/mL,5.31,13812.7,1.25
1.25 ug/mL,5.34,13812.7,1.25
1.25 ug/mL,5.37,13812.7,1.25
1.25 ug/mL,5.3999999999999995,13812.7,1.25
1.25 ug/mL,5.43,13812.7,1.25
1.25 ug/mL,5.46,13812.7,1.25
1.25 ug/mL,5.49,13812.7,1.25
1.25 ug/mL,5.52,13812.7,1.25
1.25 ug/mL,5.55,13812.7,1.25
1.25 ug/mL,5.58,13812.7,1.25
1.25 ug/mL,5.609999999999999,13812.7,1.25
1.25 ug/mL,5.64,13812.7,1.25
1.25 ug/mL,5.67,13812.7,1.25
1.25 ug/mL,5.7,13812.7,1.25
1.25 ug/mL,5.7299999999999995,13812.7,1.25
1.25 ug/mL,5.76,13812.7,1.25
1.25 ug/mL,5.79,13812.7,1.25
1.25 ug/mL,5.819999999999999,13812.7,1.25
1.25 ug/mL,5.85,13812.7,1.25
1.25 ug/mL,5.88,13812.7,1.25
1.25 ug/mL,5.91,13812.7,1.25
1.25 ug/mL,5.9399999999999995,13812.7,1.25
1.25 ug/mL,5.97,13812.7,1.25
1.25 ug/mL,6.0,13812.7,1.25
1.25 ug/mL,6.029999999999999,13812.7,1.25
1.25 ug/mL,6.06,13812.7,1.25
1.25 ug/mL,6.09,13812.7,1.25
1.25 ug/mL,6.12,13812.7,1.25
1.25 ug/mL,6.1499999999999995,13812.7,1.25
1.25 ug/mL,6.18,13812.7,1.25
1.25 ug/mL,6.21,13812.7,1.25
1.25 ug/mL,6.24,13812.7,1.25
1.25 ug/mL,6.27,13812.7,1.25
1.25 ug/mL,6.3,13812.7,1.25
1.25 ug/mL,6.33,13812.7,1.25
1.25 ug/mL,6.359999999999999,13812.7,1.25
1.25 ug/mL,6.39,13812.7,1.25
1.25 ug/mL,6.42,13812.7,1.25
1.25 ug/mL,6.45,13812.7,1.25
1.25 ug/mL,6.4799999999999995,13812.7,1.25
1.25 ug/mL,6.51,13812.7,1.25
1.25 ug/mL,6.54,13812.7,1.25
1.25 ug/mL,6.569999999999999,13812.7,1.25
1.25 ug/mL,6.6,13812.7,1.25
1.25 ug/mL,6.63,13812.7,1.25
1.25 ug/mL,6.66,13812.7,1.25
1.25 ug/mL,6.6899999999999995,13812.7,1.25
1.25 ug/mL,6.72,13812.7,1.25
1.25 ug/mL,6.75,13812.7,1.25
1.25 ug/mL,6.779999999999999,13812.7,1.25
1.25 ug/mL,6.81,13812.7,1.25
1.25 ug/mL,6.84,13812.7,1.25
1.25 ug/mL,6.87,13812.7,1.25
1.25 ug/mL,6.8999999999999995,13812.7,1.25
1.25 ug/mL,6.93,13812.7,1.25
1.25 ug/mL,6.96,13812.7,1.25
1.25 ug/mL,6.989999999999999,13812.7,1.25
1.25 ug/mL,7.02,13812.7,1.25
1.25 ug/mL,7.05,13812.7,1.25
1.25 ug/mL,7.08,13812.7,1.25
1.25 ug/mL,7.109999999999999,13812.7,1.25
1.25 ug/mL,7.14,13812.7,1.25
1.25 ug/mL,7.17,13812.7,1.25
1.25 ug/mL,7.199999999999999,13812.7,1.25
1.25 ug/mL,7.2299999999999995,13812.7,1.25
1.25 ug/mL,7.26,13812.7,1.25
1.25 ug/mL,7.29,13812.7,1.25
1.25 ug/mL,7.319999999999999,13812.7,1.25
1.25 ug/mL,7.35,13812.7,1.25
1.25 ug/mL,7.38,13812.7,1.25
1.25 ug/mL,7.41,13812.7,1.25
1.25 ug/mL,7.4399999999999995,13812.7,1.25
1.25 ug/mL,7.47,13812.7,1.25
1.25 ug/mL,7.5,13812.7,1.25
1.25 ug/mL,7.529999999999999,13812.7,1.25
1.25 ug/mL,7.56,13812.7,1.25
1.25 ug/mL,7.59,13812.7,1.25
1.25 ug/mL,7.62,13812.7,1.25
1.25 ug/mL,7.6499999999999995,13812.7,1.25
1.25 ug/mL,7.68,13812.7,1.25
1.25 ug/mL,7.71,13812.7,1.25
1.25 ug/mL,7.739999999999999,13812.7,1.25
1.25 ug/mL,7.77,13812.7,1.25
1.25 ug/mL,7.8,13812.7,1.25
1.25 ug/mL,7.83,13812.7,1.25
1.25 ug/mL,7.859999999999999,13812.7,1.25
1.25 ug/mL,7.89,13812.7,1.25
1.25 ug/mL,7.92,13812.7,1.25
1.25 ug/mL,7.949999999999999,13812.7,1.25
1.25 ug/mL,7.9799999999999995,13812.7,1.25
1.25 ug/mL,8.01,13812.7,1.25
1.25 ug/mL,8.04,13812.7,1.25
1.25 ug/mL,8.07,13812.7,1.25
1.25 ug/mL,8.1,13812.7,1.25
1.25 ug/mL,8.129999999999999,13812.7,1.25
1.25 ug/mL,8.16,13812.7,1.25
1.25 ug/mL,8.19,13812.7,1.25
1.25 ug/mL,8.219999999999999,13812.7,1.25
1.25 ug/mL,8.25,13812.7,1.25
1.25 ug/mL,8.28,13812.7,1.25
1.25 ug/mL,8.31,13812.7,1.25
1.25 ug/mL,8.34,13812.7,1.25
1.25 ug/mL,8.37,13812.7,1.25
1.25 ug/mL,8.4,13812.7,1.25
1.25 ug/mL,8.43,13812.7,1.25
1.25 ug/mL,8.459999999999999,13812.7,1.25
1.25 ug/mL,8.49,13812.7,1.25
1.25 ug/mL,8.52,13812.7,1.25
1.25 ug/mL,8.549999999999999,13812.7,1.25
1.25 ug/mL,8.58,13812.7,1.25
1.25 ug/mL,8.61,13812.7,1.25
1.25 ug/mL,8.64,13812.7,1.25
1.25 ug/mL,8.67,13812.7,1.25
1.25 ug/mL,8.7,13812.7,1.25
1.25 ug/mL,8.73,13812.7,1.25
1.25 ug/mL,8.76,13812.7,1.25
1.25 ug/mL,8.79,13812.7,1.25
1.25 ug/mL,8.82,13812.7,1.25
1.25 ug/mL,8.85,13812.7,1.25
1.25 ug/mL,8.879999999999999,13812.7,1.25
1.25 ug/mL,8.91,13812.7,1.25
1.25 ug/mL,8.94,13812.7,1.25
1.25 ug/mL,8.969999999999999,13812.7,1.25
1.25 ug/mL,9.0,13812.7,1.25
1.25 ug/mL,9.03,13812.7,1.25
1.25 ug/mL,9.06,13812.7,1.25
1.25 ug/mL,9.09,13812.7,1.25
1.25 ug/mL,9.12,13812.7,1.25
1.25 ug/mL,9.15,13812.7,1.25
1.25 ug/mL,9.18,13812.7,1.25
1.25 ug/mL,9.209999999999999,13812.7,1.25
1.25 ug/mL,9.24,13812.7,1.25
1.25 ug/mL,9.27,13812.7,1.25
1.25 ug/mL,9.299999999999999,13812.7,1.25
1.25 ug/mL,9.33,13812.7,1.25
1.25 ug/mL,9.36,13812.7,1.25
1.25 ug/mL,9.389999999999999,13812.7,1.25
1.25 ug/mL,9.42,13812.7,1.25
1.25 ug/mL,9.45,13812.7,1.25
1.25 ug/mL,9.48,13812.7,1.25
1.25 ug/mL,9.51,13812.7,1.25
1.25 ug/mL,9.54,13812.7,1.25
1.25 ug/mL,9.57,13812.7,1.25
1.25 ug/mL,9.6,13812.7,1.25
1.25 ug/mL,9.629999999999999,13812.7,1.25
1.25 ug/mL,9.66,13812.7,1.25
1.25 ug/mL,9.69,13812.7,1.25
1.25 ug/mL,9.719999999999999,13812.7,1.25
1.25 ug/mL,9.75,13812.7,1.25
1.25 ug/mL,9.78,13812.7,1.25
1.25 ug/mL,9.81,13812.7,1.25
1.25 ug/mL,9.84,13812.7,1.25
1.25 ug/mL,9.87,13812.7,1.25
1.25 ug/mL,9.9,13812.7,1.25
1.25 ug/mL,9.93,13812.7,1.25
1.25 ug/mL,9.959999999999999,13812.7,1.25
1.25 ug/mL,9.99,13812.7,1.25
1.25 ug/mL,10.02,13812.7,1.25
1.25 ug/mL,10.049999999999999,13812.7,1.25
1.25 ug/mL,10.08,13812.7,1.25
1.25 ug/mL,10.11,13812.7,1.25
1.25 ug/mL,10.139999999999999,13812.7,1.25
1.25 ug/mL,10.17,13812.7,1.25
1.25 ug/mL,10.2,13812.7,1.25
1.25 ug/mL,10.23,13812.7,1.25
1.25 ug/mL,10.26,13812.7,1.25
1.25 ug/mL,10.29,13812.7,1.25
1.25 ug/mL,10.32,13812.7,1.25
1.25 ug/mL,10.35,13812.7,1.25
1.25 ug/mL,10.379999999999999,13812.7,1.25
1.25 ug/mL,10.41,13812.7,1.25
1.25 ug/mL,10.44,13812.7,1.25
1.25 ug/mL,10.469999999999999,13812.7,1.25
1.25 ug/mL,10.5,13812.7,1.25
1.25 ug/mL,10.53,13812.7,1.25
1.25 ug/mL,10.559999999999999,13812.7,1.25
1.25 ug/mL,10.59,13812.7,1.25
1.25 ug/mL,10.62,13812.7,1.25
1.25 ug/mL,10.65,13812.7,1.25
1.25 ug/mL,10.68,13812.7,1.25
1.25 ug/mL,10.709999999999999,13812.7,1.25
1.25 ug/mL,10.74,13812.7,1.25
1.25 ug/mL,10.77,13812.7,1.25
1.25 ug/mL,10.799999999999999,13812.7,1.25
1.25 ug/mL,10.83,13812.7,1.25
1.25 ug/mL,10.86,13812.7,1.25
1.25 ug/mL,10.889999999999999,13812.7,1.25
1.25 ug/mL,10.92,13812.7,1.25
1.25 ug/mL,10.95,13812.7,1.25
1.25 ug/mL,10.98,13812.7,1.25
1.25 ug/mL,11.01,13812.7,1.25
1.25 ug/mL,11.04,13812.7,1.25
1.25 ug/mL,11.07,13812.7,1.25
1.25 ug/mL,11.1,13812.7,1.25
1.25 ug/mL,11.129999999999999,13812.7,1.25
1.25 ug/mL,11.16,13812.7,1.25
1.25 ug/mL,11.19,13812.7,1.25
1.25 ug/mL,11.219999999999999,13812.7,1.25
1.25 ug/mL,11.25,13812.7,1.25
1.25 ug/mL,11.28,13812.7,1.25
1.25 ug/mL,11.309999999999999,13812.7,1.25
1.25 ug/mL,11.34,13812.7,1.25
1.25 ug/mL,11.37,13812.7,1.25
1.25 ug/mL,11.4,13812.7,1.25
1.25 ug/mL,11.43,13812.7,1.25
1.25 ug/mL,11.459999999999999,13812.7,1.25
1.25 ug/mL,11.49,13812.7,1.25
1.25 ug/mL,11.52,13812.7,1.25
1.25 ug/mL,11.549999999999999,13812.7,1.25
1.25 ug/mL,11.58,13812.7,1.25
1.25 ug/mL,11.61,13812.7,1.25
1.25 ug/mL,11.639999999999999,13812.7,1.25
1.25 ug/mL,11.67,13812.7,1.25
1.25 ug/mL,11.7,13812.7,1.25
1.25 ug/mL,11.73,13812.7,1.25
1.25 ug/mL,11.76,13812.7,1.25
1.25 ug/mL,11.79,13812.7,1.25
1.25 ug/mL,11.82,13812.7,1.25
1.25 ug/mL,11.85,13812.7,1.25
1.25 ug/mL,11.879999999999999,13812.7,1.25
1.25 ug/mL,11.91,13812.7,1.25
1.25 ug/mL,11.94,13812.7,1.25
1.25 ug/mL,11.969999999999999,13812.7,1.25
1.25 ug/mL,12.0,13812.7,1.25
1.25 ug/mL,12.03,13812.7,1.25
1.25 ug/mL,12.059999999999999,13812.7,1.25
1.25 ug/mL,12.09,13812.7,1.25
1.25 ug/mL,12.12,13812.7,1.25
1.25 ug/mL,12.15,13812.7,1.25
1.25 ug/mL,12.18,13812.7,1.25
1.25 ug/mL,12.209999999999999,13812.7,1.25
1.25 ug/mL,12.24,13812.7,1.25
1.25 ug/mL,12.27,13812.7,1.25
1.25 ug/mL,12.299999999999999,13812.7,1.25
1.25 ug/mL,12.33,13812.7,1.25
1.25 ug/mL,12.36,13812.7,1.25
1.25 ug/mL,12.389999999999999,13812.7,1.25
1.25 ug/mL,12.42,13812.7,1.25
1.25 ug/mL,12.45,13812.7,1.25
1.25 ug/mL,12.48,13812.7,1.25
1.25 ug/mL,12.51,13812.7,1.25
1.25 ug/mL,12.54,13812.7,1.25
1.25 ug/mL,12.57,13812.7,1.25
1.25 ug/mL,12.6,13812.7,1.25
1.25 ug/mL,12.629999999999999,13812.7,1.25
1.25 ug/mL,12.66,13812.7,1.25
1.25 ug/mL,12.69,13812.7,1.25
1.25 ug/mL,12.719999999999999,13812.7,1.25
1.25 ug/mL,12.75,13812.7,1.25
1.25 ug/mL,12.78,13812.7,1.25
1.25 ug/mL,12.809999999999999,13812.7,1.25
1.25 ug/mL,12.84,13812.7,1.25
1.25 ug/mL,12.87,13812.7,1.25
1.25 ug/mL,12.9,13812.7,1.25
1.25 ug/mL,12.93,13812.7,1.25
1.25 ug/mL,12.959999999999999,13812.7,1.25
1.25 ug/mL,12.99,13812.7,1.25
1.25 ug/mL,13.02,13812.7,1.25
1.25 ug/mL,13.049999999999999,13812.7,1.25
1.25 ug/mL,13.08,13812.7,1.25
1.25 ug/mL,13.11,13812.7,1.25
1.25 ug/mL,13.139999999999999,13812.7,1.25
1.25 ug/mL,13.17,13812.7,1.25
1.25 ug/mL,13.2,13812.7,1.25
1.25 ug/mL,13.229999999999999,13812.7,1.25
1.25 ug/mL,13.26,13812.7,1.25
1.25 ug/mL,13.29,13812.7,1.25
1.25 ug/mL,13.32,13812.7,1.25
1.25 ug/mL,13.35,13812.7,1.25
1.25 ug/mL,13.379999999999999,13812.7,1.25
1.25 ug/mL,13.41,13812.7,1.25
1.25 ug/mL,13.44,13812.7,1.25
1.25 ug/mL,13.469999999999999,13812.7,1.25
1.25 ug/mL,13.5,13812.7,1.25
1.25 ug/mL,13.53,13812.7,1.25
1.25 ug/mL,13.559999999999999,13812.7,1.25
1.25 ug/mL,13.59,13812.7,1.25
1.25 ug/mL,13.62,13812.7,1.25
1.25 ug/mL,13.65,13812.7,1.25
1.25 ug/mL,13.68,13812.7,1.25
1.25 ug/mL,13.709999999999999,13812.7,1.25
1.25 ug/mL,13.74,13812.7,1.25
1.25 ug/mL,13.77,13812.7,1.25
1.25 ug/mL,13.799999999999999,13812.7,1.25
1.25 ug/mL,13.83,13812.7,1.25
1.25 ug/mL,13.86,13812.7,1.25
1.25 ug/mL,13.889999999999999,13812.7,1.25
1.25 ug/mL,13.92,13812.7,1.25
1.25 ug/mL,13.95,13812.7,1.25
1.25 ug/mL,13.979999999999999,13812.7,1.25
1.25 ug/mL,14.01,13812.7,1.25
1.25 ug/mL,14.04,13812.7,1.25
1.25 ug/mL,14.07,13812.7,1.25
1.25 ug/mL,14.1,13812.7,1.25
1.25 ug/mL,14.129999999999999,13812.7,1.25
1.25 ug/mL,14.16,13812.7,1.25
1.25 ug/mL,14.19,13812.7,1.25
1.25 ug/mL,14.219999999999999,13812.7,1.25
1.25 ug/mL,14.25,13812.7,1.25
1.25 ug/mL,14.28,13812.7,1.25
1.25 ug/mL,14.309999999999999,13812.7,1.25
1.25 ug/mL,14.34,13812.7,1.25
1.25 ug/mL,14.37,13812.7,1.25
1.25 ug/mL,14.399999999999999,13812.7,1.25
1.25 ug/mL,14.43,13812.7,1.25
1.25 ug/mL,14.459999999999999,13812.7,1.25
1.25 ug/mL,14.49,13812.7,1.25
1.25 ug/mL,14.52,13812.7,1.25
1.25 ug/mL,14.549999999999999,13812.7,1.25
1.25 ug/mL,14.58,13812.7,1.25
1.25 ug/mL,14.61,13812.7,1.25
1.25 ug/mL,14.639999999999999,13812.7,1.25
1.25 ug/mL,14.67,13812.7,1.25
1.25 ug/mL,14.7,13812.7,1.25
1.25 ug/mL,14.729999999999999,13812.7,1.25
1.25 ug/mL,14.76,13812.7,1.25
1.25 ug/mL,14.79,13812.7,1.25
1.25 ug/mL,14.82,13812.7,1.25
1.25 ug/mL,14.85,13812.7,1.25
1.25 ug/mL,14.879999999999999,13812.7,1.25
1.25 ug/mL,14.91,13812.7,1.25
1.25 ug/mL,14.94,13812.7,1.25
1.25 ug/mL,14.969999999999999,13812.7,1.25
1.25 ug/mL,15.0,13812.7,1.25
1.25 ug/mL,15.03,13812.7,1.25
1.25 ug/mL,15.059999999999999,13812.7,1.25
1.25 ug/mL,15.09,13812.7,1.25
1.25 ug/mL,15.12,13812.7,1.25
1.25 ug/mL,15.149999999999999,13812.7,1.25
1.25 ug/mL,15.18,13812.7,1.25
1.25 ug/mL,15.209999999999999,13812.7,1.25
1.25 ug/mL,15.24,13812.7,1.25
1.25 ug/mL,15.27,13812.7,1.25
1.25 ug/mL,15.299999999999999,13812.7,1.25
1.25 ug/mL,15.33,13812.7,1.25
1.25 ug/mL,15.36,13812.7,1.25
1.25 ug/mL,15.389999999999999,13812.7,1.25
1.25 ug/mL,15.42,13812.7,1.25
1.25 ug/mL,15.45,13812.7,1.25
1.25 ug/mL,15.479999999999999,13812.7,1.25
1.25 ug/mL,15.51,13812.7,1.25
1.25 ug/mL,15.54,13812.7,1.25
1.25 ug/mL,15.57,13812.7,1.25
1.25 ug/mL,15.6,13812.7,1.25
1.25 ug/mL,15.629999999999999,13812.7,1.25
1.25 ug/mL,15.66,13812.7,1.25
1.25 ug/mL,15.69,13812.7,1.25
1.25 ug/mL,15.719999999999999,13812.7,1.25
1.25 ug/mL,15.75,13812.7,1.25
1.25 ug/mL,15.78,13812.7,1.25
1.25 ug/mL,15.809999999999999,13812.7,1.25
1.25 ug/mL,15.84,13812.7,1.25
1.25 ug/mL,15.87,13812.7,1.25
1.25 ug/mL,15.899999999999999,13812.7,1.25
1.25 ug/mL,15.93,13812.7,1.25
1.25 ug/mL,15.959999999999999,13812.7,1.25
1.25 ug/mL,15.99,13812.7,1.25
1.25 ug/mL,16.02,13812.7,1.25
1.25 ug/mL,16.05,13812.7,1.25
1.25 ug/mL,16.08,13812.7,1.25
1.25 ug/mL,16.11,13812.7,1.25
1.25 ug/mL,16.14,13812.7,1.25
1.25 ug/mL,16.169999999999998,13812.7,1.25
1.25 ug/mL,16.2,13812.7,1.25
1.25 ug/mL,16.23,13812.7,1.25
1.25 ug/mL,16.259999999999998,13812.7,1.25
1.25 ug/mL,16.29,13812.7,1.25
1.25 ug/mL,16.32,13812.7,1.25
1.25 ug/mL,16.349999999999998,13812.7,1.25
1.25 ug/mL,16.38,13812.7,1.25
1.25 ug/mL,16.41,13812.7,1.25
1.25 ug/mL,16.439999999999998,13812.7,1.25
1.25 ug/mL,16.47,13812.7,1.25
1.25 ug/mL,16.5,13812.7,1.25
1.25 ug/mL,16.53,13812.7,1.25
1.25 ug/mL,16.56,13812.7,1.25
1.25 ug/mL,16.59,13812.7,1.25
1.25 ug/mL,16.62,13812.7,1.25
1.25 ug/mL,16.65,13812.7,1.25
1.25 ug/mL,16.68,13812.7,1.25
1.25 ug/mL,16.71,13812.7,1.25
1.25 ug/mL,16.74,13812.7,1.25
1.25 ug/mL,16.77,13812.7,1.25
1.25 ug/mL,16.8,13812.7,1.25
1.25 ug/mL,16.83,13812.7,1.25
1.25 ug/mL,16.86,13812.7,1.25
1.25 ug/mL,16.89,13812.7,1.25
1.25 ug/mL,16.919999999999998,13812.7,1.25
1.25 ug/mL,16.95,13812.7,1.25
1.25 ug/mL,16.98,13812.7,1.25
1.25 ug/mL,17.009999999999998,13812.7,1.25
1.25 ug/mL,17.04,13812.7,1.25
1.25 ug/mL,17.07,13812.7,1.25
1.25 ug/mL,17.099999999999998,13812.7,1.25
1.25 ug/mL,17.13,13812.7,1.25
1.25 ug/mL,17.16,13812.7,1.25
1.25 ug/mL,17.189999999999998,13812.7,1.25
1.25 ug/mL,17.22,13812.7,1.25
1.25 ug/mL,17.25,13812.7,1.25
1.25 ug/mL,17.28,13812.7,1.25
1.25 ug/mL,17.31,13812.7,1.25
1.25 ug/mL,17.34,13812.7,1.25
1.25 ug/mL,17.37,13812.7,1.25
1.25 ug/mL,17.4,13812.7,1.25
1.25 ug/mL,17.43,13812.7,1.25
1.25 ug/mL,17.46,13812.7,1.25
1.25 ug/mL,17.49,13812.7,1.25
1.25 ug/mL,17.52,13812.7,1.25
1.25 ug/mL,17.55,13812.7,1.25
1.25 ug/mL,17.58,13812.7,1.25
1.25 ug/mL,17.61,13812.7,1.25
1.25 ug/mL,17.64,13812.7,1.25
1.25 ug/mL,17.669999999999998,13812.7,1.25
1.25 ug/mL,17.7,13812.7,1.25
1.25 ug/mL,17.73,13812.7,1.25
1.25 ug/mL,17.759999999999998,13812.7,1.25
1.25 ug/mL,17.79,13812.7,1.25
1.25 ug/mL,17.82,13812.7,1.25
1.25 ug/mL,17.849999999999998,13812.7,1.25
1.25 ug/mL,17.88,13812.7,1.25
1.25 ug/mL,17.91,13812.7,1.25
1.25 ug/mL,17.939999999999998,13812.7,1.25
1.25 ug/mL,17.97,13812.7,1.25
1.25 ug/mL,18.0,13812.7,1.25
1.25 ug/mL,18.029999999999998,13812.7,1.25
1.25 ug/mL,18.06,13812.7,1.25
1.25 ug/mL,18.09,13812.7,1.25
1.25 ug/mL,18.12,13812.7,1.25
1.25 ug/mL,18.15,13812.7,1.25
1.25 ug/mL,18.18,13812.7,1.25
1.25 ug/mL,18.21,13812.7,1.25
1.25 ug/mL,18.24,13812.7,1.25
1.25 ug/mL,18.27,13812.7,1.25
1.25 ug/mL,18.3,13812.7,1.25
1.25 ug/mL,18.33,13812.7,1.25
1.25 ug/mL,18.36,13812.7,1.25
1.25 ug/mL,18.39,13812.7,1.25
1.25 ug/mL,18.419999999999998,13812.7,1.25
1.25 ug/mL,18.45,13812.7,1.25
1.25 ug/mL,18.48,13812.7,1.25
1.25 ug/mL,18.509999999999998,13812.7,1.25
1.25 ug/mL,18.54,13812.7,1.25
1.25 ug/mL,18.57,13812.7,1.25
1.25 ug/mL,18.599999999999998,13812.7,1.25
1.25 ug/mL,18.63,13812.7,1.25
1.25 ug/mL,18.66,13812.7,1.25
1.25 ug/mL,18.689999999999998,13812.7,1.25
1.25 ug/mL,18.72,13812.7,1.25
1.25 ug/mL,18.75,13812.7,1.25
1.25 ug/mL,18.779999999999998,13812.7,1.25
1.25 ug/mL,18.81,13812.7,1.25
1.25 ug/mL,18.84,13812.7,1.25
1.25 ug/mL,18.87,13812.7,1.25
1.25 ug/mL,18.9,13812.7,1.25
1.25 ug/mL,18.93,13812.7,1.25
1.25 ug/mL,18.96,13812.7,1.25
1.25 ug/mL,18.99,13812.7,1.25
1.25 ug/mL,19.02,13812.7,1.25
1.25 ug/mL,19.05,13812.7,1.25
1.25 ug/mL,19.08,13812.7,1.25
1.25 ug/mL,19.11,13812.7,1.25
1.25 ug/mL,19.14,13812.7,1.25
1.25 ug/mL,19.169999999999998,13812.7,1.25
1.25 ug/mL,19.2,13812.7,1.25
1.25 ug/mL,19.23,13812.7,1.25
1.25 ug/mL,19.259999999999998,13812.7,1.25
1.25 ug/mL,19.29,13812.7,1.25
1.25 ug/mL,19.32,13812.7,1.25
1.25 ug/mL,19.349999999999998,13812.7,1.25
1.25 ug/mL,19.38,13812.7,1.25
1.25 ug/mL,19.41,13812.7,1.25
1.25 ug/mL,19.439999999999998,13812.7,1.25
1.25 ug/mL,19.47,13812.7,1.25
1.25 ug/mL,19.5,13812.7,1.25
1.25 ug/mL,19.529999999999998,13812.7,1.25
1.25 ug/mL,19.56,13812.7,1.25
1.25 ug/mL,19.59,13812.7,1.25
1.25 ug/mL,19.62,13812.7,1.25
1.25 ug/mL,19.65,13812.7,1.25
1.25 ug/mL,19.68,13812.7,1.25
1.25 ug/mL,19.71,13812.7,1.25
1.25 ug/mL,19.74,13812.7,1.25
1.25 ug/mL,19.77,13812.7,1.25
1.25 ug/mL,19.8,13812.7,1.25
1.25 ug/mL,19.83,13812.7,1.25
1.25 ug/mL,19.86,13812.7,1.25
1.25 ug/mL,19.89,13812.7,1.25
1.25 ug/mL,19.919999999999998,13812.7,1.25
1.25 ug/mL,19.95,13812.7,1.25
1.25 ug/mL,19.98,13812.7,1.25
1.25 ug/mL,20.009999999999998,13812.7,1.25
1.25 ug/mL,20.04,13812.7,1.25
1.25 ug/mL,20.07,13812.7,1.25
1.25 ug/mL,20.099999999999998,13812.7,1.25
1.25 ug/mL,20.13,13812.7,1.25
1.25 ug/mL,20.16,13812.7,1.25
1.25 ug/mL,20.189999999999998,13812.7,1.25
1.25 ug/mL,20.22,13812.7,1.25
1.25 ug/mL,20.25,13812.7,1.25
1.25 ug/mL,20.279999999999998,13812.7,1.25
1.25 ug/mL,20.31,13812.7,1.25
1.25 ug/mL,20.34,13812.7,1.25
1.25 ug/mL,20.37,13812.7,1.25
1.25 ug/mL,20.4,13812.7,1.25
1.25 ug/mL,20.43,13812.7,1.25
1.25 ug/mL,20.46,13812.7,1.25
1.25 ug/mL,20.49,13812.7,1.25
1.25 ug/mL,20.52,13812.7,1.25
1.25 ug/mL,20.55,13812.7,1.25
1.25 ug/mL,20.58,13812.7,1.25
1.25 ug/mL,20.61,13812.7,1.25
1.25 ug/mL,20.64,13812.7,1.25
1.25 ug/mL,20.669999999999998,13812.7,1.25
1.25 ug/mL,20.7,13812.7,1.25
1.25 ug/mL,20.73,13812.7,1.25
1.25 ug/mL,20.759999999999998,13812.7,1.25
1.25 ug/mL,20.79,13812.7,1.25
1.25 ug/mL,20.82,13812.7,1.25
1.25 ug/mL,20.849999999999998,13812.7,1.25
1.25 ug/mL,20.88,13812.7,1.25
1.25 ug/mL,20.91,13812.7,1.25
1.25 ug/mL,20.939999999999998,13812.7,1.25
1.25 ug/mL,20.97,13812.7,1.25
1.25 ug/mL,21.0,13812.7,1.25
1.25 ug/mL,21.029999999999998,13812.7,1.25
1.25 ug/mL,21.06,13812.7,1.25
1.25 ug/mL,21.09,13812.7,1.25
1.25 ug/mL,21.119999999999997,13812.7,1.25
1.25 ug/mL,21.15,13812.7,1.25
1.25 ug/mL,21.18,13812.7,1.25
1.25 ug/mL,21.21,13812.7,1.25
1.25 ug/mL,21.24,13812.7,1.25
1.25 ug/mL,21.27,13812.7,1.25
1.25 ug/mL,21.3,13812.7,1.25
1.25 ug/mL,21.33,13812.7,1.25
1.25 ug/mL,21.36,13812.7,1.25
1.25 ug/mL,21.39,13812.7,1.25
1.25 ug/mL,21.419999999999998,13812.7,1.25
1.25 ug/mL,21.45,13812.7,1.25
1.25 ug/mL,21.48,13812.7,1.25
1.25 ug/mL,21.509999999999998,13812.7,1.25
1.25 ug/mL,21.54,13812.7,1.25
1.25 ug/mL,21.57,13812.7,1.25
1.25 ug/mL,21.599999999999998,13812.7,1.25
1.25 ug/mL,21.63,13812.7,1.25
1.25 ug/mL,21.66,13812.7,1.25
1.25 ug/mL,21.689999999999998,13812.7,1.25
1.25 ug/mL,21.72,13812.7,1.25
1.25 ug/mL,21.75,13812.7,1.25
1.25 ug/mL,21.779999999999998,13812.7,1.25
1.25 ug/mL,21.81,13812.7,1.25
1.25 ug/mL,21.84,13812.7,1.25
1.25 ug/mL,21.869999999999997,13812.7,1.25
1.25 ug/mL,21.9,13812.7,1.25
1.25 ug/mL,21.93,13812.7,1.25
1.25 ug/mL,21.96,13812.7,1.25
1.25 ug/mL,21.99,13812.7,1.25
1.25 ug/mL,22.02,13812.7,1.25
1.25 ug/mL,22.05,13812.7,1.25
1.25 ug/mL,22.08,13812.7,1.25
1.25 ug/mL,22.11,13812.7,1.25
1.25 ug/mL,22.14,13812.7,1.25
1.25 ug/mL,22.169999999999998,13812.7,1.25
1.25 ug/mL,22.2,13812.7,1.25
1.25 ug/mL,22.23,13812.7,1.25
1.25 ug/mL,22.259999999999998,13812.7,1.25
1.25 ug/mL,22.29,13812.7,1.25
1.25 ug/mL,22.32,13812.7,1.25
1.25 ug/mL,22.349999999999998,13812.7,1.25
1.25 ug/mL,22.38,13812.7,1.25
1.25 ug/mL,22.41,13812.7,1.25
1.25 ug/mL,22.439999999999998,13812.7,1.25
1.25 ug/mL,22.47,13812.7,1.25
1.25 ug/mL,22.5,13812.7,1.25
1.25 ug/mL,22.529999999999998,13812.7,1.25
1.25 ug/mL,22.56,13812.7,1.25
1.25 ug/mL,22.59,13812.7,1.25
1.25 ug/mL,22.619999999999997,13812.7,1.25
1.25 ug/mL,22.65,13812.7,1.25
1.25 ug/mL,22.68,13812.7,1.25
